Trial,Temperature,Speed,Distance,Pressure,Efficiency
1256,60.0,125.0,6.0,2.0,0.0
1257,60.0,125.0,6.0,3.0,0.0
1258,60.0,125.0,6.0,4.0,0.0
1259,60.0,125.0,6.0,5.0,0.0
1260,60.0,125.0,6.0,6.0,0.0
1261,60.0,125.0,6.0,7.0,0.0
1262,60.0,125.0,6.0,8.0,0.0
1263,60.0,125.0,6.0,9.0,0.0
1264,60.0,125.0,6.0,10.0,0.0
1265,65.0,125.0,6.0,0.0,0.0
1266,65.0,125.0,6.0,1.0,0.0
1267,65.0,125.0,6.0,2.0,0.0
1268,65.0,125.0,6.0,3.0,0.0
1269,65.0,125.0,6.0,4.0,0.0
1270,65.0,125.0,6.0,5.0,0.0
1271,65.0,125.0,6.0,6.0,0.0
1272,65.0,125.0,6.0,7.0,0.0
1273,65.0,125.0,6.0,8.0,0.0
1274,65.0,125.0,6.0,9.0,0.0
1275,65.0,125.0,6.0,10.0,0.0
1276,70.0,125.0,6.0,0.0,0.0
1277,70.0,125.0,6.0,1.0,0.0
1278,70.0,125.0,6.0,2.0,0.0
1279,70.0,125.0,6.0,3.0,0.0
1280,70.0,125.0,6.0,4.0,0.0
1281,70.0,125.0,6.0,5.0,0.0
1282,70.0,125.0,6.0,6.0,0.0
1283,70.0,125.0,6.0,7.0,0.0
1284,70.0,125.0,6.0,8.0,0.0
1285,70.0,125.0,6.0,9.0,0.0
1286,70.0,125.0,6.0,10.0,0.0
1287,75.0,125.0,6.0,0.0,0.0
1288,75.0,125.0,6.0,1.0,0.0
1289,75.0,125.0,6.0,2.0,0.0
1290,75.0,125.0,6.0,3.0,0.0
1291,75.0,125.0,6.0,4.0,0.0
1292,75.0,125.0,6.0,5.0,0.0
1293,75.0,125.0,6.0,6.0,0.0
1294,75.0,125.0,6.0,7.0,0.0
1295,75.0,125.0,6.0,8.0,0.0
1296,75.0,125.0,6.0,9.0,0.0
1297,75.0,125.0,6.0,10.0,0.0
1298,80.0,125.0,6.0,0.0,0.0
1299,80.0,125.0,6.0,1.0,0.0
1300,80.0,125.0,6.0,2.0,0.0
1301,80.0,125.0,6.0,3.0,0.0
1302,80.0,125.0,6.0,4.0,0.0
1303,80.0,125.0,6.0,5.0,0.0
1304,80.0,125.0,6.0,6.0,0.0
1305,80.0,125.0,6.0,7.0,0.0
1306,80.0,125.0,6.0,8.0,0.0
1307,80.0,125.0,6.0,9.0,0.0
1308,80.0,125.0,6.0,10.0,0.0
1309,50.0,130.0,6.0,0.0,0.0
1310,50.0,130.0,6.0,1.0,0.0
1311,50.0,130.0,6.0,2.0,0.0
1312,50.0,130.0,6.0,3.0,0.0
1313,50.0,130.0,6.0,4.0,0.0
1314,50.0,130.0,6.0,5.0,0.0
1315,50.0,130.0,6.0,6.0,0.0
1316,50.0,130.0,6.0,7.0,0.0
1317,50.0,130.0,6.0,8.0,0.0
1318,50.0,130.0,6.0,9.0,0.0
1319,50.0,130.0,6.0,10.0,0.0
1320,55.0,130.0,6.0,0.0,0.0
1321,55.0,130.0,6.0,1.0,0.0
1322,55.0,130.0,6.0,2.0,0.0
1323,55.0,130.0,6.0,3.0,0.0
1324,55.0,130.0,6.0,4.0,0.0
1325,55.0,130.0,6.0,5.0,0.0
1326,55.0,130.0,6.0,6.0,0.0
1327,55.0,130.0,6.0,7.0,0.0
1328,55.0,130.0,6.0,8.0,0.0
1329,55.0,130.0,6.0,9.0,0.0
1330,55.0,130.0,6.0,10.0,0.0
1331,60.0,130.0,6.0,0.0,0.0
1332,60.0,130.0,6.0,1.0,0.0
1333,60.0,130.0,6.0,2.0,0.0
1334,60.0,130.0,6.0,3.0,0.0
1335,60.0,130.0,6.0,4.0,0.0
1336,60.0,130.0,6.0,5.0,0.0
1337,60.0,130.0,6.0,6.0,0.0
1338,60.0,130.0,6.0,7.0,0.0
1339,60.0,130.0,6.0,8.0,0.0
1340,60.0,130.0,6.0,9.0,0.0
1341,60.0,130.0,6.0,10.0,0.0
1342,65.0,130.0,6.0,0.0,0.0
1343,65.0,130.0,6.0,1.0,0.0
1344,65.0,130.0,6.0,2.0,0.0
1345,65.0,130.0,6.0,3.0,0.0
1346,65.0,130.0,6.0,4.0,0.0
1347,65.0,130.0,6.0,5.0,0.0
1348,65.0,130.0,6.0,6.0,0.0
1349,65.0,130.0,6.0,7.0,0.0
1350,65.0,130.0,6.0,8.0,0.0
1351,65.0,130.0,6.0,9.0,0.0
1352,65.0,130.0,6.0,10.0,0.0
1353,70.0,130.0,6.0,0.0,0.0
1354,70.0,130.0,6.0,1.0,0.0
1355,70.0,130.0,6.0,2.0,0.0
1356,70.0,130.0,6.0,3.0,0.0
1357,70.0,130.0,6.0,4.0,0.0
1358,70.0,130.0,6.0,5.0,0.0
1359,70.0,130.0,6.0,6.0,0.0
1360,70.0,130.0,6.0,7.0,0.0
1361,70.0,130.0,6.0,8.0,0.0
1362,70.0,130.0,6.0,9.0,0.0
1363,70.0,130.0,6.0,10.0,0.0
1364,75.0,130.0,6.0,0.0,0.0
1365,75.0,130.0,6.0,1.0,0.0
1366,75.0,130.0,6.0,2.0,0.0
1367,75.0,130.0,6.0,3.0,0.0
1368,75.0,130.0,6.0,4.0,0.0
1369,75.0,130.0,6.0,5.0,0.0
1370,75.0,130.0,6.0,6.0,0.0
1371,75.0,130.0,6.0,7.0,0.0
1372,75.0,130.0,6.0,8.0,0.0
1373,75.0,130.0,6.0,9.0,0.0
1374,75.0,130.0,6.0,10.0,0.0
1375,80.0,130.0,6.0,0.0,0.0
1376,80.0,130.0,6.0,1.0,0.0
1377,80.0,130.0,6.0,2.0,0.0
1378,80.0,130.0,6.0,3.0,0.0
1379,80.0,130.0,6.0,4.0,0.0
1380,80.0,130.0,6.0,5.0,0.0
1381,80.0,130.0,6.0,6.0,0.0
1382,80.0,130.0,6.0,7.0,0.0
1383,80.0,130.0,6.0,8.0,0.0
1384,80.0,130.0,6.0,9.0,0.0
1385,80.0,130.0,6.0,10.0,0.0
1386,50.0,135.0,6.0,0.0,0.0
1387,50.0,135.0,6.0,1.0,0.0
1388,50.0,135.0,6.0,2.0,0.0
1389,50.0,135.0,6.0,3.0,0.0
1390,50.0,135.0,6.0,4.0,0.0
1391,50.0,135.0,6.0,5.0,0.0
1392,50.0,135.0,6.0,6.0,0.0
1393,50.0,135.0,6.0,7.0,0.0
1394,50.0,135.0,6.0,8.0,0.0
1395,50.0,135.0,6.0,9.0,0.0
1396,50.0,135.0,6.0,10.0,0.0
1397,55.0,135.0,6.0,0.0,0.0
1398,55.0,135.0,6.0,1.0,0.0
1399,55.0,135.0,6.0,2.0,0.0
1400,55.0,135.0,6.0,3.0,0.0
1401,55.0,135.0,6.0,4.0,0.0
1402,55.0,135.0,6.0,5.0,0.0
1403,55.0,135.0,6.0,6.0,0.0
1404,55.0,135.0,6.0,7.0,0.0
1405,55.0,135.0,6.0,8.0,0.0
1406,55.0,135.0,6.0,9.0,0.0
1407,55.0,135.0,6.0,10.0,0.0
1408,60.0,135.0,6.0,0.0,0.0
1409,60.0,135.0,6.0,1.0,0.0
1410,60.0,135.0,6.0,2.0,0.0
1411,60.0,135.0,6.0,3.0,0.0
1412,60.0,135.0,6.0,4.0,0.0
1413,60.0,135.0,6.0,5.0,0.0
1414,60.0,135.0,6.0,6.0,0.0
1415,60.0,135.0,6.0,7.0,0.0
1416,60.0,135.0,6.0,8.0,0.0
1417,60.0,135.0,6.0,9.0,0.0
1418,60.0,135.0,6.0,10.0,0.0
1419,65.0,135.0,6.0,0.0,0.0
1420,65.0,135.0,6.0,1.0,0.0
1421,65.0,135.0,6.0,2.0,0.0
1422,65.0,135.0,6.0,3.0,0.0
1423,65.0,135.0,6.0,4.0,0.0
1424,65.0,135.0,6.0,5.0,0.0
1425,65.0,135.0,6.0,6.0,0.0
1426,65.0,135.0,6.0,7.0,0.0
1427,65.0,135.0,6.0,8.0,0.0
1428,65.0,135.0,6.0,9.0,0.0
1429,65.0,135.0,6.0,10.0,0.0
1430,70.0,135.0,6.0,0.0,0.0
1431,70.0,135.0,6.0,1.0,0.0
1432,70.0,135.0,6.0,2.0,0.0
1433,70.0,135.0,6.0,3.0,0.0
1434,70.0,135.0,6.0,4.0,0.0
1435,70.0,135.0,6.0,5.0,0.0
1436,70.0,135.0,6.0,6.0,0.0
1437,70.0,135.0,6.0,7.0,0.0
1438,70.0,135.0,6.0,8.0,0.0
1439,70.0,135.0,6.0,9.0,0.0
1440,70.0,135.0,6.0,10.0,0.0
1441,75.0,135.0,6.0,0.0,0.0
1442,75.0,135.0,6.0,1.0,0.0
1443,75.0,135.0,6.0,2.0,0.0
1444,75.0,135.0,6.0,3.0,0.0
1445,75.0,135.0,6.0,4.0,0.0
1446,75.0,135.0,6.0,5.0,0.0
1447,75.0,135.0,6.0,6.0,0.0
1448,75.0,135.0,6.0,7.0,0.0
1449,75.0,135.0,6.0,8.0,0.0
1450,75.0,135.0,6.0,9.0,0.0
1451,75.0,135.0,6.0,10.0,0.0
1452,80.0,135.0,6.0,0.0,0.0
1453,80.0,135.0,6.0,1.0,0.0
1454,80.0,135.0,6.0,2.0,0.0
1455,80.0,135.0,6.0,3.0,0.0
1456,80.0,135.0,6.0,4.0,0.0
1457,80.0,135.0,6.0,5.0,0.0
1458,80.0,135.0,6.0,6.0,0.0
1459,80.0,135.0,6.0,7.0,0.0
1460,80.0,135.0,6.0,8.0,0.0
1461,80.0,135.0,6.0,9.0,0.0
1462,80.0,135.0,6.0,10.0,0.0
1463,50.0,140.0,6.0,0.0,0.0
1464,50.0,140.0,6.0,1.0,0.0
1465,50.0,140.0,6.0,2.0,0.0
1466,50.0,140.0,6.0,3.0,0.0
1467,50.0,140.0,6.0,4.0,0.0
1468,50.0,140.0,6.0,5.0,0.0
1469,50.0,140.0,6.0,6.0,0.0
1470,50.0,140.0,6.0,7.0,0.0
1471,50.0,140.0,6.0,8.0,0.0
1472,50.0,140.0,6.0,9.0,0.0
1473,50.0,140.0,6.0,10.0,0.0
1474,55.0,140.0,6.0,0.0,0.0
1475,55.0,140.0,6.0,1.0,0.0
1476,55.0,140.0,6.0,2.0,0.0
1477,55.0,140.0,6.0,3.0,0.0
1478,55.0,140.0,6.0,4.0,0.0
1479,55.0,140.0,6.0,5.0,0.0
1480,55.0,140.0,6.0,6.0,0.0
1481,55.0,140.0,6.0,7.0,0.0
1482,55.0,140.0,6.0,8.0,0.0
1483,55.0,140.0,6.0,9.0,0.0
1484,55.0,140.0,6.0,10.0,0.0
1485,60.0,140.0,6.0,0.0,0.0
1486,60.0,140.0,6.0,1.0,0.0
1487,60.0,140.0,6.0,2.0,0.0
1488,60.0,140.0,6.0,3.0,0.0
1489,60.0,140.0,6.0,4.0,0.0
1490,60.0,140.0,6.0,5.0,0.0
1491,60.0,140.0,6.0,6.0,0.0
1492,60.0,140.0,6.0,7.0,0.0
1493,60.0,140.0,6.0,8.0,0.0
1494,60.0,140.0,6.0,9.0,0.0
1495,60.0,140.0,6.0,10.0,0.0
1496,65.0,140.0,6.0,0.0,0.0
1497,65.0,140.0,6.0,1.0,0.0
1498,65.0,140.0,6.0,2.0,0.0
1499,65.0,140.0,6.0,3.0,0.0
1500,65.0,140.0,6.0,4.0,0.0
1501,65.0,140.0,6.0,5.0,0.0
1502,65.0,140.0,6.0,6.0,0.0
1503,65.0,140.0,6.0,7.0,0.0
1504,65.0,140.0,6.0,8.0,0.0
1505,65.0,140.0,6.0,9.0,0.0
1506,65.0,140.0,6.0,10.0,0.0
1507,70.0,140.0,6.0,0.0,0.0
1508,70.0,140.0,6.0,1.0,0.0
1509,70.0,140.0,6.0,2.0,0.0
1510,70.0,140.0,6.0,3.0,0.0
1511,70.0,140.0,6.0,4.0,0.0
1512,70.0,140.0,6.0,5.0,0.0
1513,70.0,140.0,6.0,6.0,0.0
1514,70.0,140.0,6.0,7.0,0.0
1515,70.0,140.0,6.0,8.0,0.0
1516,70.0,140.0,6.0,9.0,0.0
1517,70.0,140.0,6.0,10.0,0.0
1518,75.0,140.0,6.0,0.0,0.0
1519,75.0,140.0,6.0,1.0,0.0
1520,75.0,140.0,6.0,2.0,0.0
1521,75.0,140.0,6.0,3.0,0.0
1522,75.0,140.0,6.0,4.0,0.0
1523,75.0,140.0,6.0,5.0,0.0
1524,75.0,140.0,6.0,6.0,0.0
1525,75.0,140.0,6.0,7.0,0.0
1526,75.0,140.0,6.0,8.0,0.0
1527,75.0,140.0,6.0,9.0,0.0
1528,75.0,140.0,6.0,10.0,0.0
1529,80.0,140.0,6.0,0.0,0.0
1530,80.0,140.0,6.0,1.0,0.0
1531,80.0,140.0,6.0,2.0,0.0
1532,80.0,140.0,6.0,3.0,0.0
1533,80.0,140.0,6.0,4.0,0.0
1534,80.0,140.0,6.0,5.0,0.0
1535,80.0,140.0,6.0,6.0,0.0
1536,80.0,140.0,6.0,7.0,0.0
1537,80.0,140.0,6.0,8.0,0.0
1538,80.0,140.0,6.0,9.0,0.0
1539,80.0,140.0,6.0,10.0,0.0
1540,50.0,145.0,6.0,0.0,0.0
1541,50.0,145.0,6.0,1.0,0.0
1542,50.0,145.0,6.0,2.0,0.0
1543,50.0,145.0,6.0,3.0,0.0
1544,50.0,145.0,6.0,4.0,0.0
1545,50.0,145.0,6.0,5.0,0.0
1546,50.0,145.0,6.0,6.0,0.0
1547,50.0,145.0,6.0,7.0,0.0
1548,50.0,145.0,6.0,8.0,0.0
1549,50.0,145.0,6.0,9.0,0.0
1550,50.0,145.0,6.0,10.0,0.0
1551,55.0,145.0,6.0,0.0,0.0
1552,55.0,145.0,6.0,1.0,0.0
1553,55.0,145.0,6.0,2.0,0.0
1554,55.0,145.0,6.0,3.0,0.0
1555,55.0,145.0,6.0,4.0,0.0
1556,55.0,145.0,6.0,5.0,0.0
1557,55.0,145.0,6.0,6.0,0.0
1558,55.0,145.0,6.0,7.0,0.0
1559,55.0,145.0,6.0,8.0,0.0
1560,55.0,145.0,6.0,9.0,0.0
1561,55.0,145.0,6.0,10.0,0.0
1562,60.0,145.0,6.0,0.0,0.0
1563,60.0,145.0,6.0,1.0,0.0
1564,60.0,145.0,6.0,2.0,0.0
1565,60.0,145.0,6.0,3.0,0.0
1566,60.0,145.0,6.0,4.0,0.0
1567,60.0,145.0,6.0,5.0,0.0
1568,60.0,145.0,6.0,6.0,0.0
1569,60.0,145.0,6.0,7.0,0.0
1570,60.0,145.0,6.0,8.0,0.0
1571,60.0,145.0,6.0,9.0,0.0
1572,60.0,145.0,6.0,10.0,0.0
1573,65.0,145.0,6.0,0.0,0.0
1574,65.0,145.0,6.0,1.0,0.0
1575,65.0,145.0,6.0,2.0,0.0
1576,65.0,145.0,6.0,3.0,0.0
1577,65.0,145.0,6.0,4.0,0.0
1578,65.0,145.0,6.0,5.0,0.0
1579,65.0,145.0,6.0,6.0,0.0
1580,65.0,145.0,6.0,7.0,0.0
1581,65.0,145.0,6.0,8.0,0.0
1582,65.0,145.0,6.0,9.0,0.0
1583,65.0,145.0,6.0,10.0,0.0
1584,70.0,145.0,6.0,0.0,0.0
1585,70.0,145.0,6.0,1.0,0.0
1586,70.0,145.0,6.0,2.0,0.0
1587,70.0,145.0,6.0,3.0,0.0
1588,70.0,145.0,6.0,4.0,0.0
1589,70.0,145.0,6.0,5.0,0.0
1590,70.0,145.0,6.0,6.0,0.0
1591,70.0,145.0,6.0,7.0,0.0
1592,70.0,145.0,6.0,8.0,0.0
1593,70.0,145.0,6.0,9.0,0.0
1594,70.0,145.0,6.0,10.0,0.0
1595,75.0,145.0,6.0,0.0,0.0
1596,75.0,145.0,6.0,1.0,0.0
1597,75.0,145.0,6.0,2.0,0.0
1598,75.0,145.0,6.0,3.0,0.0
1599,75.0,145.0,6.0,4.0,0.0
1600,75.0,145.0,6.0,5.0,0.0
1601,75.0,145.0,6.0,6.0,0.0
1602,75.0,145.0,6.0,7.0,0.0
1603,75.0,145.0,6.0,8.0,0.0
1604,75.0,145.0,6.0,9.0,0.0
1605,75.0,145.0,6.0,10.0,0.0
1606,80.0,145.0,6.0,0.0,0.0
1607,80.0,145.0,6.0,1.0,0.0
1608,80.0,145.0,6.0,2.0,0.0
1609,80.0,145.0,6.0,3.0,0.0
1610,80.0,145.0,6.0,4.0,0.0
1611,80.0,145.0,6.0,5.0,0.0
1612,80.0,145.0,6.0,6.0,0.0
1613,80.0,145.0,6.0,7.0,0.0
1614,80.0,145.0,6.0,8.0,0.0
1615,80.0,145.0,6.0,9.0,0.0
1616,80.0,145.0,6.0,10.0,0.0
1617,50.0,150.0,6.0,0.0,0.0
1618,50.0,150.0,6.0,1.0,0.0
1619,50.0,150.0,6.0,2.0,0.0
1620,50.0,150.0,6.0,3.0,0.0
1621,50.0,150.0,6.0,4.0,0.0
1622,50.0,150.0,6.0,5.0,0.0
1623,50.0,150.0,6.0,6.0,0.0
1624,50.0,150.0,6.0,7.0,0.0
1625,50.0,150.0,6.0,8.0,0.0
1626,50.0,150.0,6.0,9.0,0.0
1627,50.0,150.0,6.0,10.0,0.0
1628,55.0,150.0,6.0,0.0,0.0
1629,55.0,150.0,6.0,1.0,0.0
1630,55.0,150.0,6.0,2.0,0.0
1631,55.0,150.0,6.0,3.0,0.0
1632,55.0,150.0,6.0,4.0,0.0
1633,55.0,150.0,6.0,5.0,0.0
1634,55.0,150.0,6.0,6.0,0.0
1635,55.0,150.0,6.0,7.0,0.0
1636,55.0,150.0,6.0,8.0,0.0
1637,55.0,150.0,6.0,9.0,0.0
1638,55.0,150.0,6.0,10.0,0.0
1639,60.0,150.0,6.0,0.0,0.0
1640,60.0,150.0,6.0,1.0,0.0
1641,60.0,150.0,6.0,2.0,0.0
1642,60.0,150.0,6.0,3.0,0.0
1643,60.0,150.0,6.0,4.0,0.0
1644,60.0,150.0,6.0,5.0,0.0
1645,60.0,150.0,6.0,6.0,0.0
1646,60.0,150.0,6.0,7.0,0.0
1647,60.0,150.0,6.0,8.0,0.0
1648,60.0,150.0,6.0,9.0,0.0
1649,60.0,150.0,6.0,10.0,0.0
1650,65.0,150.0,6.0,0.0,0.0
1651,65.0,150.0,6.0,1.0,0.0
1652,65.0,150.0,6.0,2.0,0.0
1653,65.0,150.0,6.0,3.0,0.0
1654,65.0,150.0,6.0,4.0,0.0
1655,65.0,150.0,6.0,5.0,0.0
1656,65.0,150.0,6.0,6.0,0.0
1657,65.0,150.0,6.0,7.0,0.0
1658,65.0,150.0,6.0,8.0,0.0
1659,65.0,150.0,6.0,9.0,0.0
1660,65.0,150.0,6.0,10.0,0.0
1661,70.0,150.0,6.0,0.0,0.0
1662,70.0,150.0,6.0,1.0,0.0
1663,70.0,150.0,6.0,2.0,0.0
1664,70.0,150.0,6.0,3.0,0.0
1665,70.0,150.0,6.0,4.0,0.0
1666,70.0,150.0,6.0,5.0,0.0
1667,70.0,150.0,6.0,6.0,0.0
1668,70.0,150.0,6.0,7.0,0.0
1669,70.0,150.0,6.0,8.0,0.0
1670,70.0,150.0,6.0,9.0,0.0
1671,70.0,150.0,6.0,10.0,0.0
1672,75.0,150.0,6.0,0.0,0.0
1673,75.0,150.0,6.0,1.0,0.0
1674,75.0,150.0,6.0,2.0,0.0
1675,75.0,150.0,6.0,3.0,0.0
1676,75.0,150.0,6.0,4.0,0.0
1677,75.0,150.0,6.0,5.0,0.0
1678,75.0,150.0,6.0,6.0,0.0
1679,75.0,150.0,6.0,7.0,0.0
1680,75.0,150.0,6.0,8.0,0.0
1681,75.0,150.0,6.0,9.0,0.0
1682,75.0,150.0,6.0,10.0,0.0
1683,80.0,150.0,6.0,0.0,0.0
1684,80.0,150.0,6.0,1.0,0.0
1685,80.0,150.0,6.0,2.0,0.0
1686,80.0,150.0,6.0,3.0,0.0
1687,80.0,150.0,6.0,4.0,0.0
1688,80.0,150.0,6.0,5.0,0.0
1689,80.0,150.0,6.0,6.0,0.0
1690,80.0,150.0,6.0,7.0,0.0
1691,80.0,150.0,6.0,8.0,0.0
1692,80.0,150.0,6.0,9.0,0.0
1693,80.0,150.0,6.0,10.0,0.0
1694,50.0,155.0,6.0,0.0,0.0
1695,50.0,155.0,6.0,1.0,0.0
1696,50.0,155.0,6.0,2.0,0.0
1697,50.0,155.0,6.0,3.0,0.0
1698,50.0,155.0,6.0,4.0,0.0
1699,50.0,155.0,6.0,5.0,0.0
1700,50.0,155.0,6.0,6.0,0.0
1701,50.0,155.0,6.0,7.0,0.0
1702,50.0,155.0,6.0,8.0,0.0
1703,50.0,155.0,6.0,9.0,0.0
1704,50.0,155.0,6.0,10.0,0.0
1705,55.0,155.0,6.0,0.0,0.0
1706,55.0,155.0,6.0,1.0,0.0
1707,55.0,155.0,6.0,2.0,0.0
1708,55.0,155.0,6.0,3.0,0.0
1709,55.0,155.0,6.0,4.0,0.0
1710,55.0,155.0,6.0,5.0,0.0
1711,55.0,155.0,6.0,6.0,0.0
1712,55.0,155.0,6.0,7.0,0.0
1713,55.0,155.0,6.0,8.0,0.0
1714,55.0,155.0,6.0,9.0,0.0
1715,55.0,155.0,6.0,10.0,0.0
1716,60.0,155.0,6.0,0.0,0.0
1717,60.0,155.0,6.0,1.0,0.0
1718,60.0,155.0,6.0,2.0,0.0
1719,60.0,155.0,6.0,3.0,0.0
1720,60.0,155.0,6.0,4.0,0.0
1721,60.0,155.0,6.0,5.0,0.0
1722,60.0,155.0,6.0,6.0,0.0
1723,60.0,155.0,6.0,7.0,0.0
1724,60.0,155.0,6.0,8.0,0.0
1725,60.0,155.0,6.0,9.0,0.0
1726,60.0,155.0,6.0,10.0,0.0
1727,65.0,155.0,6.0,0.0,0.0
1728,65.0,155.0,6.0,1.0,0.0
1729,65.0,155.0,6.0,2.0,0.0
1730,65.0,155.0,6.0,3.0,0.0
1731,65.0,155.0,6.0,4.0,0.0
1732,65.0,155.0,6.0,5.0,0.0
1733,65.0,155.0,6.0,6.0,0.0
1734,65.0,155.0,6.0,7.0,0.0
1735,65.0,155.0,6.0,8.0,0.0
1736,65.0,155.0,6.0,9.0,0.0
1737,65.0,155.0,6.0,10.0,0.0
1738,70.0,155.0,6.0,0.0,0.0
1739,70.0,155.0,6.0,1.0,0.0
1740,70.0,155.0,6.0,2.0,0.0
1741,70.0,155.0,6.0,3.0,0.0
1742,70.0,155.0,6.0,4.0,0.0
1743,70.0,155.0,6.0,5.0,0.0
1744,70.0,155.0,6.0,6.0,0.0
1745,70.0,155.0,6.0,7.0,0.0
1746,70.0,155.0,6.0,8.0,0.0
1747,70.0,155.0,6.0,9.0,0.0
1748,70.0,155.0,6.0,10.0,0.0
1749,75.0,155.0,6.0,0.0,0.0
1750,75.0,155.0,6.0,1.0,0.0
1751,75.0,155.0,6.0,2.0,0.0
1752,75.0,155.0,6.0,3.0,0.0
1753,75.0,155.0,6.0,4.0,0.0
1754,75.0,155.0,6.0,5.0,0.0
1755,75.0,155.0,6.0,6.0,0.0
1756,75.0,155.0,6.0,7.0,0.0
1757,75.0,155.0,6.0,8.0,0.0
1758,75.0,155.0,6.0,9.0,0.0
1759,75.0,155.0,6.0,10.0,0.0
1760,80.0,155.0,6.0,0.0,0.0
1761,80.0,155.0,6.0,1.0,0.0
1762,80.0,155.0,6.0,2.0,0.0
1763,80.0,155.0,6.0,3.0,0.0
1764,80.0,155.0,6.0,4.0,0.0
1765,80.0,155.0,6.0,5.0,0.0
1766,80.0,155.0,6.0,6.0,0.0
1767,80.0,155.0,6.0,7.0,0.0
1768,80.0,155.0,6.0,8.0,0.0
1769,80.0,155.0,6.0,9.0,0.0
1770,80.0,155.0,6.0,10.0,0.0
1771,50.0,160.0,6.0,0.0,0.0
1772,50.0,160.0,6.0,1.0,0.0
1773,50.0,160.0,6.0,2.0,0.0
1774,50.0,160.0,6.0,3.0,0.0
1775,50.0,160.0,6.0,4.0,0.0
1776,50.0,160.0,6.0,5.0,0.0
1777,50.0,160.0,6.0,6.0,0.0
1778,50.0,160.0,6.0,7.0,0.0
1779,50.0,160.0,6.0,8.0,0.0
1780,50.0,160.0,6.0,9.0,0.0
1781,50.0,160.0,6.0,10.0,0.0
1782,55.0,160.0,6.0,0.0,0.0
1783,55.0,160.0,6.0,1.0,0.0
1784,55.0,160.0,6.0,2.0,0.0
1785,55.0,160.0,6.0,3.0,0.0
1786,55.0,160.0,6.0,4.0,0.0
1787,55.0,160.0,6.0,5.0,0.0
1788,55.0,160.0,6.0,6.0,0.0
1789,55.0,160.0,6.0,7.0,0.0
1790,55.0,160.0,6.0,8.0,0.0
1791,55.0,160.0,6.0,9.0,0.0
1792,55.0,160.0,6.0,10.0,0.0
1793,60.0,160.0,6.0,0.0,0.0
1794,60.0,160.0,6.0,1.0,0.0
1795,60.0,160.0,6.0,2.0,0.0
1796,60.0,160.0,6.0,3.0,0.0
1797,60.0,160.0,6.0,4.0,0.0
1798,60.0,160.0,6.0,5.0,0.0
1799,60.0,160.0,6.0,6.0,0.0
1800,60.0,160.0,6.0,7.0,0.0
1801,60.0,160.0,6.0,8.0,0.0
1802,60.0,160.0,6.0,9.0,0.0
1803,60.0,160.0,6.0,10.0,0.0
1804,65.0,160.0,6.0,0.0,0.0
1805,65.0,160.0,6.0,1.0,0.0
1806,65.0,160.0,6.0,2.0,0.0
1807,65.0,160.0,6.0,3.0,0.0
1808,65.0,160.0,6.0,4.0,0.0
1809,65.0,160.0,6.0,5.0,0.0
1810,65.0,160.0,6.0,6.0,0.0
1811,65.0,160.0,6.0,7.0,0.0
1812,65.0,160.0,6.0,8.0,0.0
1813,65.0,160.0,6.0,9.0,0.0
1814,65.0,160.0,6.0,10.0,0.0
1815,70.0,160.0,6.0,0.0,0.0
1816,70.0,160.0,6.0,1.0,0.0
1817,70.0,160.0,6.0,2.0,0.0
1818,70.0,160.0,6.0,3.0,0.0
1819,70.0,160.0,6.0,4.0,0.0
1820,70.0,160.0,6.0,5.0,0.0
1821,70.0,160.0,6.0,6.0,0.0
1822,70.0,160.0,6.0,7.0,0.0
1823,70.0,160.0,6.0,8.0,0.0
1824,70.0,160.0,6.0,9.0,0.0
1825,70.0,160.0,6.0,10.0,0.0
1826,75.0,160.0,6.0,0.0,0.0
1827,75.0,160.0,6.0,1.0,0.0
1828,75.0,160.0,6.0,2.0,0.0
1829,75.0,160.0,6.0,3.0,0.0
1830,75.0,160.0,6.0,4.0,0.0
1831,75.0,160.0,6.0,5.0,0.0
1832,75.0,160.0,6.0,6.0,0.0
1833,75.0,160.0,6.0,7.0,0.0
1834,75.0,160.0,6.0,8.0,0.0
1835,75.0,160.0,6.0,9.0,0.0
1836,75.0,160.0,6.0,10.0,0.0
1837,80.0,160.0,6.0,0.0,0.0
1838,80.0,160.0,6.0,1.0,0.0
1839,80.0,160.0,6.0,2.0,0.0
1840,80.0,160.0,6.0,3.0,0.0
1841,80.0,160.0,6.0,4.0,0.0
1842,80.0,160.0,6.0,5.0,0.0
1843,80.0,160.0,6.0,6.0,0.0
1844,80.0,160.0,6.0,7.0,0.0
1845,80.0,160.0,6.0,8.0,0.0
1846,80.0,160.0,6.0,9.0,0.0
1847,80.0,160.0,6.0,10.0,0.0
1848,50.0,165.0,6.0,0.0,0.0
1849,50.0,165.0,6.0,1.0,0.0
1850,50.0,165.0,6.0,2.0,0.0
1851,50.0,165.0,6.0,3.0,0.0
1852,50.0,165.0,6.0,4.0,0.0
1853,50.0,165.0,6.0,5.0,0.0
1854,50.0,165.0,6.0,6.0,0.0
1855,50.0,165.0,6.0,7.0,0.0
1856,50.0,165.0,6.0,8.0,0.0
1857,50.0,165.0,6.0,9.0,0.0
1858,50.0,165.0,6.0,10.0,0.0
1859,55.0,165.0,6.0,0.0,0.0
1860,55.0,165.0,6.0,1.0,0.0
1861,55.0,165.0,6.0,2.0,0.0
1862,55.0,165.0,6.0,3.0,0.0
