Temperature,Speed,Distance,Pressure,Efficiency
67059,70,129,5,3,0.0
67060,70,129,5,4,0.0
67061,70,129,5,5,0.0
67062,70,129,5,6,0.0
67063,70,129,5,7,0.0
67064,70,129,5,8,0.0
67065,70,129,5,9,0.0
67066,70,129,5,10,0.0
67067,70,129,6,0,0.0
67068,70,129,6,1,0.0
67069,70,129,6,2,0.0
67070,70,129,6,3,0.0
67071,70,129,6,4,0.0
67072,70,129,6,5,0.0
67073,70,129,6,6,0.0
67074,70,129,6,7,0.0
67075,70,129,6,8,0.0
67076,70,129,6,9,0.0
67077,70,129,6,10,0.0
67078,70,129,7,0,0.0
67079,70,129,7,1,0.0
67080,70,129,7,2,0.0
67081,70,129,7,3,0.0
67082,70,129,7,4,0.0
67083,70,129,7,5,0.0
67084,70,129,7,6,0.0
67085,70,129,7,7,0.0
67086,70,129,7,8,0.0
67087,70,129,7,9,0.0
67088,70,129,7,10,0.0
67089,70,129,8,0,0.0
67090,70,129,8,1,0.0
67091,70,129,8,2,0.0
67092,70,129,8,3,0.0
67093,70,129,8,4,0.0
67094,70,129,8,5,0.0
67095,70,129,8,6,0.0
67096,70,129,8,7,0.0
67097,70,129,8,8,0.0
67098,70,129,8,9,0.0
67099,70,129,8,10,0.0
67100,70,130,5,0,0.0
67101,70,130,5,1,0.0
67102,70,130,5,2,0.0
67103,70,130,5,3,0.0
67104,70,130,5,4,0.0
67105,70,130,5,5,0.0
67106,70,130,5,6,0.0
67107,70,130,5,7,0.0
67108,70,130,5,8,0.0
67109,70,130,5,9,0.0
67110,70,130,5,10,0.0
67111,70,130,6,0,0.0
67112,70,130,6,1,0.0
67113,70,130,6,2,0.0
67114,70,130,6,3,0.0
67115,70,130,6,4,0.0
67116,70,130,6,5,0.0
67117,70,130,6,6,0.0
67118,70,130,6,7,0.0
67119,70,130,6,8,0.0
67120,70,130,6,9,0.0
67121,70,130,6,10,0.0
67122,70,130,7,0,0.0
67123,70,130,7,1,0.0
67124,70,130,7,2,0.0
67125,70,130,7,3,0.0
67126,70,130,7,4,0.0
67127,70,130,7,5,0.0
67128,70,130,7,6,0.0
67129,70,130,7,7,0.0
67130,70,130,7,8,0.0
67131,70,130,7,9,0.0
67132,70,130,7,10,0.0
67133,70,130,8,0,0.0
67134,70,130,8,1,0.0
67135,70,130,8,2,0.0
67136,70,130,8,3,0.0
67137,70,130,8,4,0.0
67138,70,130,8,5,0.0
67139,70,130,8,6,0.0
67140,70,130,8,7,0.0
67141,70,130,8,8,0.0
67142,70,130,8,9,0.0
67143,70,130,8,10,0.0
67144,70,131,5,0,0.0
67145,70,131,5,1,0.0
67146,70,131,5,2,0.0
67147,70,131,5,3,0.0
67148,70,131,5,4,0.0
67149,70,131,5,5,0.0
67150,70,131,5,6,0.0
67151,70,131,5,7,0.0
67152,70,131,5,8,0.0
67153,70,131,5,9,0.0
67154,70,131,5,10,0.0
67155,70,131,6,0,0.0
67156,70,131,6,1,0.0
67157,70,131,6,2,0.0
67158,70,131,6,3,0.0
67159,70,131,6,4,0.0
67160,70,131,6,5,0.0
67161,70,131,6,6,0.0
67162,70,131,6,7,0.0
67163,70,131,6,8,0.0
67164,70,131,6,9,0.0
67165,70,131,6,10,0.0
67166,70,131,7,0,0.0
67167,70,131,7,1,0.0
67168,70,131,7,2,0.0
67169,70,131,7,3,0.0
67170,70,131,7,4,0.0
67171,70,131,7,5,0.0
67172,70,131,7,6,0.0
67173,70,131,7,7,0.0
67174,70,131,7,8,0.0
67175,70,131,7,9,0.0
67176,70,131,7,10,0.0
67177,70,131,8,0,0.0
67178,70,131,8,1,0.0
67179,70,131,8,2,0.0
67180,70,131,8,3,0.0
67181,70,131,8,4,0.0
67182,70,131,8,5,0.0
67183,70,131,8,6,0.0
67184,70,131,8,7,0.0
67185,70,131,8,8,0.0
67186,70,131,8,9,0.0
67187,70,131,8,10,0.0
67188,70,132,5,0,0.0
67189,70,132,5,1,0.0
67190,70,132,5,2,0.0
67191,70,132,5,3,0.0
67192,70,132,5,4,0.0
67193,70,132,5,5,0.0
67194,70,132,5,6,0.0
67195,70,132,5,7,0.0
67196,70,132,5,8,0.0
67197,70,132,5,9,0.0
67198,70,132,5,10,0.0
67199,70,132,6,0,0.0
67200,70,132,6,1,0.0
67201,70,132,6,2,0.0
67202,70,132,6,3,0.0
67203,70,132,6,4,0.0
67204,70,132,6,5,0.0
67205,70,132,6,6,0.0
67206,70,132,6,7,0.0
67207,70,132,6,8,0.0
67208,70,132,6,9,0.0
67209,70,132,6,10,0.0
67210,70,132,7,0,0.0
67211,70,132,7,1,0.0
67212,70,132,7,2,0.0
67213,70,132,7,3,0.0
67214,70,132,7,4,0.0
67215,70,132,7,5,0.0
67216,70,132,7,6,0.0
67217,70,132,7,7,0.0
67218,70,132,7,8,0.0
67219,70,132,7,9,0.0
67220,70,132,7,10,0.0
67221,70,132,8,0,0.0
67222,70,132,8,1,0.0
67223,70,132,8,2,0.0
67224,70,132,8,3,0.0
67225,70,132,8,4,0.0
67226,70,132,8,5,0.0
67227,70,132,8,6,0.0
67228,70,132,8,7,0.0
67229,70,132,8,8,0.0
67230,70,132,8,9,0.0
67231,70,132,8,10,0.0
67232,70,133,5,0,0.0
67233,70,133,5,1,0.0
67234,70,133,5,2,0.0
67235,70,133,5,3,0.0
67236,70,133,5,4,0.0
67237,70,133,5,5,0.0
67238,70,133,5,6,0.0
67239,70,133,5,7,0.0
67240,70,133,5,8,0.0
67241,70,133,5,9,0.0
67242,70,133,5,10,0.0
67243,70,133,6,0,0.0
67244,70,133,6,1,0.0
67245,70,133,6,2,0.0
67246,70,133,6,3,0.0
67247,70,133,6,4,0.0
67248,70,133,6,5,0.0
67249,70,133,6,6,0.0
67250,70,133,6,7,0.0
67251,70,133,6,8,0.0
67252,70,133,6,9,0.0
67253,70,133,6,10,0.0
67254,70,133,7,0,0.0
67255,70,133,7,1,0.0
67256,70,133,7,2,0.0
67257,70,133,7,3,0.0
67258,70,133,7,4,0.0
67259,70,133,7,5,0.0
67260,70,133,7,6,0.0
67261,70,133,7,7,0.0
67262,70,133,7,8,0.0
67263,70,133,7,9,0.0
67264,70,133,7,10,0.0
67265,70,133,8,0,0.0
67266,70,133,8,1,0.0
67267,70,133,8,2,0.0
67268,70,133,8,3,0.0
67269,70,133,8,4,0.0
67270,70,133,8,5,0.0
67271,70,133,8,6,0.0
67272,70,133,8,7,0.0
67273,70,133,8,8,0.0
67274,70,133,8,9,0.0
67275,70,133,8,10,0.0
67276,70,134,5,0,0.0
67277,70,134,5,1,0.0
67278,70,134,5,2,0.0
67279,70,134,5,3,0.0
67280,70,134,5,4,0.0
67281,70,134,5,5,0.0
67282,70,134,5,6,0.0
67283,70,134,5,7,0.0
67284,70,134,5,8,0.0
67285,70,134,5,9,0.0
67286,70,134,5,10,0.0
67287,70,134,6,0,0.0
67288,70,134,6,1,0.0
67289,70,134,6,2,0.0
67290,70,134,6,3,0.0
67291,70,134,6,4,0.0
67292,70,134,6,5,0.0
67293,70,134,6,6,0.0
67294,70,134,6,7,0.0
67295,70,134,6,8,0.0
67296,70,134,6,9,0.0
67297,70,134,6,10,0.0
67298,70,134,7,0,0.0
67299,70,134,7,1,0.0
67300,70,134,7,2,0.0
67301,70,134,7,3,0.0
67302,70,134,7,4,0.0
67303,70,134,7,5,0.0
67304,70,134,7,6,0.0
67305,70,134,7,7,0.0
67306,70,134,7,8,0.0
67307,70,134,7,9,0.0
67308,70,134,7,10,0.0
67309,70,134,8,0,0.0
67310,70,134,8,1,0.0
67311,70,134,8,2,0.0
67312,70,134,8,3,0.0
67313,70,134,8,4,0.0
67314,70,134,8,5,0.0
67315,70,134,8,6,0.0
67316,70,134,8,7,0.0
67317,70,134,8,8,0.0
67318,70,134,8,9,0.0
67319,70,134,8,10,0.0
67320,70,135,5,0,0.0
67321,70,135,5,1,0.0
67322,70,135,5,2,0.0
67323,70,135,5,3,0.0
67324,70,135,5,4,0.0
67325,70,135,5,5,0.0
67326,70,135,5,6,0.0
67327,70,135,5,7,0.0
67328,70,135,5,8,0.0
67329,70,135,5,9,0.0
67330,70,135,5,10,0.0
67331,70,135,6,0,0.0
67332,70,135,6,1,0.0
67333,70,135,6,2,0.0
67334,70,135,6,3,0.0
67335,70,135,6,4,0.0
67336,70,135,6,5,0.0
67337,70,135,6,6,0.0
67338,70,135,6,7,0.0
67339,70,135,6,8,0.0
67340,70,135,6,9,0.0
67341,70,135,6,10,0.0
67342,70,135,7,0,0.0
67343,70,135,7,1,0.0
67344,70,135,7,2,0.0
67345,70,135,7,3,0.0
67346,70,135,7,4,0.0
67347,70,135,7,5,0.0
67348,70,135,7,6,0.0
67349,70,135,7,7,0.0
67350,70,135,7,8,0.0
67351,70,135,7,9,0.0
67352,70,135,7,10,0.0
67353,70,135,8,0,0.0
67354,70,135,8,1,0.0
67355,70,135,8,2,0.0
67356,70,135,8,3,0.0
67357,70,135,8,4,0.0
67358,70,135,8,5,0.0
67359,70,135,8,6,0.0
67360,70,135,8,7,0.0
67361,70,135,8,8,0.0
67362,70,135,8,9,0.0
67363,70,135,8,10,0.0
67364,70,136,5,0,0.0
67365,70,136,5,1,0.0
67366,70,136,5,2,0.0
67367,70,136,5,3,0.0
67368,70,136,5,4,0.0
67369,70,136,5,5,0.0
67370,70,136,5,6,0.0
67371,70,136,5,7,0.0
67372,70,136,5,8,0.0
67373,70,136,5,9,0.0
67374,70,136,5,10,0.0
67375,70,136,6,0,0.0
67376,70,136,6,1,0.0
67377,70,136,6,2,0.0
67378,70,136,6,3,0.0
67379,70,136,6,4,0.0
67380,70,136,6,5,0.0
67381,70,136,6,6,0.0
67382,70,136,6,7,0.0
67383,70,136,6,8,0.0
67384,70,136,6,9,0.0
67385,70,136,6,10,0.0
67386,70,136,7,0,0.0
67387,70,136,7,1,0.0
67388,70,136,7,2,0.0
67389,70,136,7,3,0.0
67390,70,136,7,4,0.0
67391,70,136,7,5,0.0
67392,70,136,7,6,0.0
67393,70,136,7,7,0.0
67394,70,136,7,8,0.0
67395,70,136,7,9,0.0
67396,70,136,7,10,0.0
67397,70,136,8,0,0.0
67398,70,136,8,1,0.0
67399,70,136,8,2,0.0
67400,70,136,8,3,0.0
67401,70,136,8,4,0.0
67402,70,136,8,5,0.0
67403,70,136,8,6,0.0
67404,70,136,8,7,0.0
67405,70,136,8,8,0.0
67406,70,136,8,9,0.0
67407,70,136,8,10,0.0
67408,70,137,5,0,0.0
67409,70,137,5,1,0.0
67410,70,137,5,2,0.0
67411,70,137,5,3,0.0
67412,70,137,5,4,0.0
67413,70,137,5,5,0.0
67414,70,137,5,6,0.0
67415,70,137,5,7,0.0
67416,70,137,5,8,0.0
67417,70,137,5,9,0.0
67418,70,137,5,10,0.0
67419,70,137,6,0,0.0
67420,70,137,6,1,0.0
67421,70,137,6,2,0.0
67422,70,137,6,3,0.0
67423,70,137,6,4,0.0
67424,70,137,6,5,0.0
67425,70,137,6,6,0.0
67426,70,137,6,7,0.0
67427,70,137,6,8,0.0
67428,70,137,6,9,0.0
67429,70,137,6,10,0.0
67430,70,137,7,0,0.0
67431,70,137,7,1,0.0
67432,70,137,7,2,0.0
67433,70,137,7,3,0.0
67434,70,137,7,4,0.0
67435,70,137,7,5,0.0
67436,70,137,7,6,0.0
67437,70,137,7,7,0.0
67438,70,137,7,8,0.0
67439,70,137,7,9,0.0
67440,70,137,7,10,0.0
67441,70,137,8,0,0.0
67442,70,137,8,1,0.0
67443,70,137,8,2,0.0
67444,70,137,8,3,0.0
67445,70,137,8,4,0.0
67446,70,137,8,5,0.0
67447,70,137,8,6,0.0
67448,70,137,8,7,0.0
67449,70,137,8,8,0.0
67450,70,137,8,9,0.0
67451,70,137,8,10,0.0
67452,70,138,5,0,0.0
67453,70,138,5,1,0.0
67454,70,138,5,2,0.0
67455,70,138,5,3,0.0
67456,70,138,5,4,0.0
67457,70,138,5,5,0.0
67458,70,138,5,6,0.0
67459,70,138,5,7,0.0
67460,70,138,5,8,0.0
67461,70,138,5,9,0.0
67462,70,138,5,10,0.0
67463,70,138,6,0,0.0
67464,70,138,6,1,0.0
67465,70,138,6,2,0.0
67466,70,138,6,3,0.0
67467,70,138,6,4,0.0
67468,70,138,6,5,0.0
67469,70,138,6,6,0.0
67470,70,138,6,7,0.0
67471,70,138,6,8,0.0
67472,70,138,6,9,0.0
67473,70,138,6,10,0.0
67474,70,138,7,0,0.0
67475,70,138,7,1,0.0
67476,70,138,7,2,0.0
67477,70,138,7,3,0.0
67478,70,138,7,4,0.0
67479,70,138,7,5,0.0
67480,70,138,7,6,0.0
67481,70,138,7,7,0.0
67482,70,138,7,8,0.0
67483,70,138,7,9,0.0
67484,70,138,7,10,0.0
67485,70,138,8,0,0.0
67486,70,138,8,1,0.0
67487,70,138,8,2,0.0
67488,70,138,8,3,0.0
67489,70,138,8,4,0.0
67490,70,138,8,5,0.0
67491,70,138,8,6,0.0
67492,70,138,8,7,0.0
67493,70,138,8,8,0.0
67494,70,138,8,9,0.0
67495,70,138,8,10,0.0
67496,70,139,5,0,0.0
67497,70,139,5,1,0.0
67498,70,139,5,2,0.0
67499,70,139,5,3,0.0
67500,70,139,5,4,0.0
67501,70,139,5,5,0.0
67502,70,139,5,6,0.0
67503,70,139,5,7,0.0
67504,70,139,5,8,0.0
67505,70,139,5,9,0.0
67506,70,139,5,10,0.0
67507,70,139,6,0,0.0
67508,70,139,6,1,0.0
67509,70,139,6,2,0.0
67510,70,139,6,3,0.0
67511,70,139,6,4,0.0
67512,70,139,6,5,0.0
67513,70,139,6,6,0.0
67514,70,139,6,7,0.0
67515,70,139,6,8,0.0
67516,70,139,6,9,0.0
67517,70,139,6,10,0.0
67518,70,139,7,0,0.0
67519,70,139,7,1,0.0
67520,70,139,7,2,0.0
67521,70,139,7,3,0.0
67522,70,139,7,4,0.0
67523,70,139,7,5,0.0
67524,70,139,7,6,0.0
67525,70,139,7,7,0.0
67526,70,139,7,8,0.0
67527,70,139,7,9,0.0
67528,70,139,7,10,0.0
67529,70,139,8,0,0.0
67530,70,139,8,1,0.0
67531,70,139,8,2,0.0
67532,70,139,8,3,0.0
67533,70,139,8,4,0.0
67534,70,139,8,5,0.0
67535,70,139,8,6,0.0
67536,70,139,8,7,0.0
67537,70,139,8,8,0.0
67538,70,139,8,9,0.0
67539,70,139,8,10,0.0
67540,70,140,5,0,0.0
67541,70,140,5,1,0.0
67542,70,140,5,2,0.0
67543,70,140,5,3,0.0
67544,70,140,5,4,0.0
67545,70,140,5,5,0.0
67546,70,140,5,6,0.0
67547,70,140,5,7,0.0
67548,70,140,5,8,0.0
67549,70,140,5,9,0.0
67550,70,140,5,10,0.0
67551,70,140,6,0,0.0
67552,70,140,6,1,0.0
67553,70,140,6,2,0.0
67554,70,140,6,3,0.0
67555,70,140,6,4,0.0
67556,70,140,6,5,0.0
67557,70,140,6,6,0.0
67558,70,140,6,7,0.0
67559,70,140,6,8,0.0
67560,70,140,6,9,0.0
67561,70,140,6,10,0.0
67562,70,140,7,0,0.0
67563,70,140,7,1,0.0
67564,70,140,7,2,0.0
67565,70,140,7,3,0.0
67566,70,140,7,4,0.0
67567,70,140,7,5,0.0
67568,70,140,7,6,0.0
67569,70,140,7,7,0.0
67570,70,140,7,8,0.0
67571,70,140,7,9,0.0
67572,70,140,7,10,0.0
67573,70,140,8,0,0.0
67574,70,140,8,1,0.0
67575,70,140,8,2,0.0
67576,70,140,8,3,0.0
67577,70,140,8,4,0.0
67578,70,140,8,5,0.0
67579,70,140,8,6,0.0
67580,70,140,8,7,0.0
67581,70,140,8,8,0.0
67582,70,140,8,9,0.0
67583,70,140,8,10,0.0
67584,70,141,5,0,0.0
67585,70,141,5,1,0.0
67586,70,141,5,2,0.0
67587,70,141,5,3,0.0
67588,70,141,5,4,0.0
67589,70,141,5,5,0.0
67590,70,141,5,6,0.0
67591,70,141,5,7,0.0
67592,70,141,5,8,0.0
67593,70,141,5,9,0.0
67594,70,141,5,10,0.0
67595,70,141,6,0,0.0
67596,70,141,6,1,0.0
67597,70,141,6,2,0.0
67598,70,141,6,3,0.0
67599,70,141,6,4,0.0
67600,70,141,6,5,0.0
67601,70,141,6,6,0.0
67602,70,141,6,7,0.0
67603,70,141,6,8,0.0
67604,70,141,6,9,0.0
67605,70,141,6,10,0.0
67606,70,141,7,0,0.0
67607,70,141,7,1,0.0
67608,70,141,7,2,0.0
67609,70,141,7,3,0.0
67610,70,141,7,4,0.0
67611,70,141,7,5,0.0
67612,70,141,7,6,0.0
67613,70,141,7,7,0.0
67614,70,141,7,8,0.0
67615,70,141,7,9,0.0
67616,70,141,7,10,0.0
67617,70,141,8,0,0.0
67618,70,141,8,1,0.0
67619,70,141,8,2,0.0
67620,70,141,8,3,0.0
67621,70,141,8,4,0.0
67622,70,141,8,5,0.0
67623,70,141,8,6,0.0
67624,70,141,8,7,0.0
67625,70,141,8,8,0.0
67626,70,141,8,9,0.0
67627,70,141,8,10,0.0
67628,70,142,5,0,0.0
67629,70,142,5,1,0.0
67630,70,142,5,2,0.0
67631,70,142,5,3,0.0
67632,70,142,5,4,0.0
67633,70,142,5,5,0.0
67634,70,142,5,6,0.0
67635,70,142,5,7,0.0
67636,70,142,5,8,0.0
67637,70,142,5,9,0.0
67638,70,142,5,10,0.0
67639,70,142,6,0,0.0
67640,70,142,6,1,0.0
67641,70,142,6,2,0.0
67642,70,142,6,3,0.0
67643,70,142,6,4,0.0
67644,70,142,6,5,0.0
67645,70,142,6,6,0.0
67646,70,142,6,7,0.0
67647,70,142,6,8,0.0
67648,70,142,6,9,0.0
67649,70,142,6,10,0.0
67650,70,142,7,0,0.0
67651,70,142,7,1,0.0
67652,70,142,7,2,0.0
67653,70,142,7,3,0.0
67654,70,142,7,4,0.0
67655,70,142,7,5,0.0
67656,70,142,7,6,0.0
67657,70,142,7,7,0.0
67658,70,142,7,8,0.0
67659,70,142,7,9,0.0
67660,70,142,7,10,0.0
67661,70,142,8,0,0.0
67662,70,142,8,1,0.0
67663,70,142,8,2,0.0
67664,70,142,8,3,0.0
67665,70,142,8,4,0.0
67666,70,142,8,5,0.0
67667,70,142,8,6,0.0
67668,70,142,8,7,0.0
67669,70,142,8,8,0.0
67670,70,142,8,9,0.0
67671,70,142,8,10,0.0
67672,70,143,5,0,0.0
67673,70,143,5,1,0.0
67674,70,143,5,2,0.0
67675,70,143,5,3,0.0
67676,70,143,5,4,0.0
67677,70,143,5,5,0.0
67678,70,143,5,6,0.0
67679,70,143,5,7,0.0
67680,70,143,5,8,0.0
67681,70,143,5,9,0.0
67682,70,143,5,10,0.0
67683,70,143,6,0,0.0
67684,70,143,6,1,0.0
67685,70,143,6,2,0.0
67686,70,143,6,3,0.0
67687,70,143,6,4,0.0
67688,70,143,6,5,0.0
67689,70,143,6,6,0.0
67690,70,143,6,7,0.0
67691,70,143,6,8,0.0
67692,70,143,6,9,0.0
67693,70,143,6,10,0.0
67694,70,143,7,0,0.0
67695,70,143,7,1,0.0
67696,70,143,7,2,0.0
67697,70,143,7,3,0.0
67698,70,143,7,4,0.0
67699,70,143,7,5,0.0
67700,70,143,7,6,0.0
67701,70,143,7,7,0.0
67702,70,143,7,8,0.0
67703,70,143,7,9,0.0
67704,70,143,7,10,0.0
67705,70,143,8,0,0.0
67706,70,143,8,1,0.0
67707,70,143,8,2,0.0
67708,70,143,8,3,0.0
67709,70,143,8,4,0.0
67710,70,143,8,5,0.0
67711,70,143,8,6,0.0
67712,70,143,8,7,0.0
67713,70,143,8,8,0.0
67714,70,143,8,9,0.0
67715,70,143,8,10,0.0
67716,70,144,5,0,0.0
67717,70,144,5,1,0.0
67718,70,144,5,2,0.0
67719,70,144,5,3,0.0
67720,70,144,5,4,0.0
67721,70,144,5,5,0.0
67722,70,144,5,6,0.0
67723,70,144,5,7,0.0
67724,70,144,5,8,0.0
67725,70,144,5,9,0.0
67726,70,144,5,10,0.0
67727,70,144,6,0,0.0
67728,70,144,6,1,0.0
67729,70,144,6,2,0.0
67730,70,144,6,3,0.0
67731,70,144,6,4,0.0
67732,70,144,6,5,0.0
67733,70,144,6,6,0.0
67734,70,144,6,7,0.0
67735,70,144,6,8,0.0
67736,70,144,6,9,0.0
67737,70,144,6,10,0.0
67738,70,144,7,0,0.0
67739,70,144,7,1,0.0
67740,70,144,7,2,0.0
67741,70,144,7,3,0.0
67742,70,144,7,4,0.0
67743,70,144,7,5,0.0
67744,70,144,7,6,0.0
67745,70,144,7,7,0.0
67746,70,144,7,8,0.0
67747,70,144,7,9,0.0
67748,70,144,7,10,0.0
67749,70,144,8,0,0.0
67750,70,144,8,1,0.0
67751,70,144,8,2,0.0
67752,70,144,8,3,0.0
67753,70,144,8,4,0.0
67754,70,144,8,5,0.0
67755,70,144,8,6,0.0
67756,70,144,8,7,0.0
67757,70,144,8,8,0.0
67758,70,144,8,9,0.0
67759,70,144,8,10,0.0
67760,70,145,5,0,0.0
67761,70,145,5,1,0.0
67762,70,145,5,2,0.0
67763,70,145,5,3,0.0
67764,70,145,5,4,0.0
67765,70,145,5,5,0.0
67766,70,145,5,6,0.0
67767,70,145,5,7,0.0
67768,70,145,5,8,0.0
67769,70,145,5,9,0.0
67770,70,145,5,10,0.0
67771,70,145,6,0,0.0
67772,70,145,6,1,0.0
67773,70,145,6,2,0.0
67774,70,145,6,3,0.0
67775,70,145,6,4,0.0
67776,70,145,6,5,0.0
67777,70,145,6,6,0.0
67778,70,145,6,7,0.0
67779,70,145,6,8,0.0
67780,70,145,6,9,0.0
67781,70,145,6,10,0.0
67782,70,145,7,0,0.0
67783,70,145,7,1,0.0
67784,70,145,7,2,0.0
67785,70,145,7,3,0.0
67786,70,145,7,4,0.0
67787,70,145,7,5,0.0
67788,70,145,7,6,0.0
67789,70,145,7,7,0.0
67790,70,145,7,8,0.0
67791,70,145,7,9,0.0
67792,70,145,7,10,0.0
67793,70,145,8,0,0.0
67794,70,145,8,1,0.0
67795,70,145,8,2,0.0
67796,70,145,8,3,0.0
67797,70,145,8,4,0.0
67798,70,145,8,5,0.0
67799,70,145,8,6,0.0
67800,70,145,8,7,0.0
67801,70,145,8,8,0.0
67802,70,145,8,9,0.0
67803,70,145,8,10,0.0
67804,70,146,5,0,0.0
67805,70,146,5,1,0.0
67806,70,146,5,2,0.0
67807,70,146,5,3,0.0
67808,70,146,5,4,0.0
67809,70,146,5,5,0.0
67810,70,146,5,6,0.0
67811,70,146,5,7,0.0
67812,70,146,5,8,0.0
67813,70,146,5,9,0.0
67814,70,146,5,10,0.0
67815,70,146,6,0,0.0
67816,70,146,6,1,0.0
67817,70,146,6,2,0.0
67818,70,146,6,3,0.0
67819,70,146,6,4,0.0
67820,70,146,6,5,0.0
67821,70,146,6,6,0.0
67822,70,146,6,7,0.0
67823,70,146,6,8,0.0
67824,70,146,6,9,0.0
67825,70,146,6,10,0.0
67826,70,146,7,0,0.0
67827,70,146,7,1,0.0
67828,70,146,7,2,0.0
67829,70,146,7,3,0.0
67830,70,146,7,4,0.0
67831,70,146,7,5,0.0
67832,70,146,7,6,0.0
67833,70,146,7,7,0.0
67834,70,146,7,8,0.0
67835,70,146,7,9,0.0
67836,70,146,7,10,0.0
67837,70,146,8,0,0.0
67838,70,146,8,1,0.0
67839,70,146,8,2,0.0
67840,70,146,8,3,0.0
67841,70,146,8,4,0.0
67842,70,146,8,5,0.0
67843,70,146,8,6,0.0
67844,70,146,8,7,0.0
67845,70,146,8,8,0.0
67846,70,146,8,9,0.0
67847,70,146,8,10,0.0
67848,70,147,5,0,0.0
67849,70,147,5,1,0.0
67850,70,147,5,2,0.0
67851,70,147,5,3,0.0
67852,70,147,5,4,0.0
67853,70,147,5,5,0.0
67854,70,147,5,6,0.0
67855,70,147,5,7,0.0
67856,70,147,5,8,0.0
67857,70,147,5,9,0.0
67858,70,147,5,10,0.0
67859,70,147,6,0,0.0
67860,70,147,6,1,0.0
67861,70,147,6,2,0.0
67862,70,147,6,3,0.0
67863,70,147,6,4,0.0
67864,70,147,6,5,0.0
67865,70,147,6,6,0.0
67866,70,147,6,7,0.0
67867,70,147,6,8,0.0
67868,70,147,6,9,0.0
67869,70,147,6,10,0.0
67870,70,147,7,0,0.0
67871,70,147,7,1,0.0
67872,70,147,7,2,0.0
67873,70,147,7,3,0.0
67874,70,147,7,4,0.0
67875,70,147,7,5,0.0
67876,70,147,7,6,0.0
67877,70,147,7,7,0.0
67878,70,147,7,8,0.0
67879,70,147,7,9,0.0
67880,70,147,7,10,0.0
67881,70,147,8,0,0.0
67882,70,147,8,1,0.0
67883,70,147,8,2,0.0
67884,70,147,8,3,0.0
67885,70,147,8,4,0.0
67886,70,147,8,5,0.0
67887,70,147,8,6,0.0
67888,70,147,8,7,0.0
67889,70,147,8,8,0.0
67890,70,147,8,9,0.0
67891,70,147,8,10,0.0
67892,70,148,5,0,0.0
67893,70,148,5,1,0.0
67894,70,148,5,2,0.0
67895,70,148,5,3,0.0
67896,70,148,5,4,0.0
67897,70,148,5,5,0.0
67898,70,148,5,6,0.0
67899,70,148,5,7,0.0
67900,70,148,5,8,0.0
67901,70,148,5,9,0.0
67902,70,148,5,10,0.0
67903,70,148,6,0,0.0
67904,70,148,6,1,0.0
67905,70,148,6,2,0.0
67906,70,148,6,3,0.0
67907,70,148,6,4,0.0
67908,70,148,6,5,0.0
67909,70,148,6,6,0.0
67910,70,148,6,7,0.0
67911,70,148,6,8,0.0
67912,70,148,6,9,0.0
67913,70,148,6,10,0.0
67914,70,148,7,0,0.0
67915,70,148,7,1,0.0
67916,70,148,7,2,0.0
67917,70,148,7,3,0.0
67918,70,148,7,4,0.0
67919,70,148,7,5,0.0
67920,70,148,7,6,0.0
67921,70,148,7,7,0.0
67922,70,148,7,8,0.0
67923,70,148,7,9,0.0
67924,70,148,7,10,0.0
67925,70,148,8,0,0.0
67926,70,148,8,1,0.0
67927,70,148,8,2,0.0
67928,70,148,8,3,0.0
67929,70,148,8,4,0.0
67930,70,148,8,5,0.0
67931,70,148,8,6,0.0
67932,70,148,8,7,0.0
67933,70,148,8,8,0.0
67934,70,148,8,9,0.0
67935,70,148,8,10,0.0
67936,70,149,5,0,0.0
67937,70,149,5,1,0.0
67938,70,149,5,2,0.0
67939,70,149,5,3,0.0
67940,70,149,5,4,0.0
67941,70,149,5,5,0.0
67942,70,149,5,6,0.0
67943,70,149,5,7,0.0
67944,70,149,5,8,0.0
67945,70,149,5,9,0.0
67946,70,149,5,10,0.0
67947,70,149,6,0,0.0
67948,70,149,6,1,0.0
67949,70,149,6,2,0.0
67950,70,149,6,3,0.0
67951,70,149,6,4,0.0
67952,70,149,6,5,0.0
67953,70,149,6,6,0.0
67954,70,149,6,7,0.0
67955,70,149,6,8,0.0
67956,70,149,6,9,0.0
67957,70,149,6,10,0.0
67958,70,149,7,0,0.0
67959,70,149,7,1,0.0
67960,70,149,7,2,0.0
67961,70,149,7,3,0.0
67962,70,149,7,4,0.0
67963,70,149,7,5,0.0
67964,70,149,7,6,0.0
67965,70,149,7,7,0.0
67966,70,149,7,8,0.0
67967,70,149,7,9,0.0
67968,70,149,7,10,0.0
67969,70,149,8,0,0.0
67970,70,149,8,1,0.0
67971,70,149,8,2,0.0
67972,70,149,8,3,0.0
67973,70,149,8,4,0.0
67974,70,149,8,5,0.0
67975,70,149,8,6,0.0
67976,70,149,8,7,0.0
67977,70,149,8,8,0.0
67978,70,149,8,9,0.0
67979,70,149,8,10,0.0
67980,70,150,5,0,0.0
67981,70,150,5,1,0.0
67982,70,150,5,2,0.0
67983,70,150,5,3,0.0
67984,70,150,5,4,0.0
67985,70,150,5,5,0.0
67986,70,150,5,6,0.0
67987,70,150,5,7,0.0
67988,70,150,5,8,0.0
67989,70,150,5,9,0.0
